lineageId,schemaId,occurrenceId,canonicalElementId,moduleCode,reportSourceCode,canonicalObservedCodes,codeRelationship,observedOn,action
HMIS-CODELINE-STATE-106,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0142,HMIS-DE-0285,M5,5.2.3.e,4.2.3.e; 5.2.3.e,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-107,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0143,HMIS-DE-0288,M5,5.2.3.f,4.2.3.f,New report-schema code occurrence,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-108,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0144,HMIS-DE-0394,M5,5.2.4.a,5.1.a; 5.2.4.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-109,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0145,HMIS-DE-0151,M6,6.1,5.1; 6.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-110,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0146,HMIS-DE-0531,M6,6.2,5.2; 6.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-111,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0147,HMIS-DE-0421,M6,6.3,5.3; 6.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-112,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0148,HMIS-DE-0420,M6,6.4,5.4; 6.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-113,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0149,HMIS-DE-0637,M6,6.5,5.5; 6.5,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-114,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0150,HMIS-DE-0537,M6,6.6,5.6; 6.6,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-115,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0151,HMIS-DE-0402,M7,7.1.1,6.1.1; 7.1.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-116,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0152,HMIS-DE-0567,M7,7.1.1.a,6.1.1.a; 7.1.1.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-117,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0153,HMIS-DE-0569,M7,7.1.1.b,6.1.1.b; 7.1.1.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-118,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0154,HMIS-DE-0355,M7,7.1.2,6.1.2; 7.1.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-119,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0155,HMIS-DE-0559,M7,7.1.2.a,6.1.2.a; 7.1.2.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-120,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0156,HMIS-DE-0560,M7,7.1.2.b,6.1.2.b; 7.1.2.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-121,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0157,HMIS-DE-0365,M7,7.1.3,6.1.3; 7.1.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-122,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0158,HMIS-DE-0563,M7,7.1.3.a,6.1.3.a; 7.1.3.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-123,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0159,HMIS-DE-0565,M7,7.1.3.b,6.1.3.b; 7.1.3.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-124,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0160,HMIS-DE-0435,M8,8.1.1,8.1.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-125,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0161,HMIS-DE-0397,M8,8.2.1,8.2.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-126,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0162,HMIS-DE-0391,M8,8.2.2,8.2.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-127,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0163,HMIS-DE-0456,M8,8.2.3,8.2.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-128,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0164,HMIS-DE-0453,M8,8.2.4,8.2.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-129,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0165,HMIS-DE-0390,M8,8.3,7.1; 8.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-130,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0166,HMIS-DE-0455,M8,8.4,7.2; 8.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-131,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0167,HMIS-DE-0452,M8,8.5,8.5,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-132,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0168,HMIS-DE-0392,M8,8.6,7.3; 8.6,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-133,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0169,HMIS-DE-0329,M8,8.7,7.4; 8.7,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-134,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0170,HMIS-DE-0161,M8,8.8.1,7.5.1; 8.8.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-135,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0171,HMIS-DE-0165,M8,8.8.2,7.5.2; 8.8.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-136,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0172,HMIS-DE-0163,M8,8.9.1,7.6.1; 8.9.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-137,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0173,HMIS-DE-0167,M8,8.9.2,7.6.2; 8.9.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-138,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0174,HMIS-DE-0164,M8,8.10.1,7.7.1; 8.10.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-139,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0175,HMIS-DE-0168,M8,8.10.2,7.7.2; 8.10.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-140,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0176,HMIS-DE-0162,M8,8.11.1,7.8.1; 8.11.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-141,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0177,HMIS-DE-0166,M8,8.11.2,7.8.2; 8.11.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-142,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0178,HMIS-DE-0328,M8,8.12,7.9; 8.12,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-143,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0179,HMIS-DE-0330,M8,8.13,7.10; 8.13,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-144,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0180,HMIS-DE-0302,M8,8.14,7.11; 8.14,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-145,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0181,HMIS-DE-0354,M8,8.15,7.12; 8.15,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-146,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0182,HMIS-DE-0460,M8,8.16,7.13; 8.16,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-147,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0183,HMIS-DE-0272,M8,8.17.1,7.14.1; 8.17.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-148,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0184,HMIS-DE-0273,M8,8.17.2,7.14.2; 8.17.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-149,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0185,HMIS-DE-0094,M8,8.18.1,7.15.1; 8.18.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-150,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0186,HMIS-DE-0093,M8,8.18.2,7.15.2; 8.18.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-151,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0187,HMIS-DE-0132,M8,8.18.3,8.18.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-152,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0188,HMIS-DE-0131,M8,8.18.4,8.18.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-153,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0189,HMIS-DE-0101,M8,8.18.5,8.18.5,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-154,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0190,HMIS-DE-0100,M8,8.18.6,8.18.6,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-155,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0191,HMIS-DE-0299,M8,8.19.1,8.19.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-156,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0192,HMIS-DE-0300,M8,8.19.2,8.19.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-157,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0193,HMIS-DE-0065,M9,9.1.1,8.1.1; 9.1.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-158,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0194,HMIS-DE-0036,M9,9.1.2,8.1.2; 9.1.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-159,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0195,HMIS-DE-0056,M9,9.1.3,8.1.3; 9.1.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-160,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0196,HMIS-DE-0057,M9,9.1.4,8.1.4; 9.1.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-161,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0197,HMIS-DE-0058,M9,9.1.5,8.1.5; 9.1.5,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-162,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0198,HMIS-DE-0047,M9,9.1.6,8.1.6; 9.1.6,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-163,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0199,HMIS-DE-0050,M9,9.1.7,8.1.7; 9.1.7,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-164,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0200,HMIS-DE-0051,M9,9.1.8,8.1.8; 9.1.8,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-165,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0201,HMIS-DE-0052,M9,9.1.9,8.1.9; 9.1.9,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-166,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0202,HMIS-DE-0042,M9,9.1.10,8.1.10; 9.1.10,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-167,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0203,HMIS-DE-0043,M9,9.1.11,8.1.11; 9.1.11,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-168,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0204,HMIS-DE-0044,M9,9.1.12,8.1.12; 9.1.12,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-169,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0205,HMIS-DE-0059,M9,9.1.13,8.1.13; 9.1.13,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-170,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0206,HMIS-DE-0060,M9,9.1.14,8.1.14; 9.1.14,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-171,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0207,HMIS-DE-0061,M9,9.1.15,8.1.15; 9.1.15,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-172,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0208,HMIS-DE-0054,M9,9.1.16,8.1.16; 9.1.16,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-173,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0209,HMIS-DE-0055,M9,9.1.17,8.1.17; 9.1.17,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-174,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0210,HMIS-DE-0066,M9,9.2.1,8.2.1; 9.2.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-175,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0211,HMIS-DE-0034,M9,9.2.2,8.2.2; 9.2.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-176,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0212,HMIS-DE-0033,M9,9.2.3,8.2.3; 9.2.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-177,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0213,HMIS-DE-0053,M9,9.2.4,8.2.4; 9.2.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-178,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0214,HMIS-DE-0136,M9,9.2.5.a,8.2.5.a; 9.2.5.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-179,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0215,HMIS-DE-0135,M9,9.2.5.b,8.2.5.b; 9.2.5.b,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-180,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0216,HMIS-DE-0067,M9,9.3.1,8.3.1; 9.3.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-181,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0217,HMIS-DE-0035,M9,9.3.2,8.3.2; 9.3.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-182,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0218,HMIS-DE-0037,M9,9.3.3,8.3.3; 9.3.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-183,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0219,HMIS-DE-0039,M9,9.3.4,8.3.4; 9.3.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-184,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0220,HMIS-DE-0040,M9,9.3.5,8.3.5; 9.3.5,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-185,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0221,HMIS-DE-0041,M9,9.3.6,8.3.6; 9.3.6,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-186,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0222,HMIS-DE-0049,M9,9.3.7,8.3.7; 9.3.7,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-187,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0223,HMIS-DE-0045,M9,9.3.8,8.3.8; 9.3.8,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-188,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0224,HMIS-DE-0046,M9,9.4.1,8.4.1; 9.4.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-189,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0225,HMIS-DE-0038,M9,9.4.2,8.4.2; 9.4.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-190,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0226,HMIS-DE-0048,M9,9.4.3,8.4.3; 9.4.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-191,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0227,HMIS-DE-0321,M9,9.4.4,8.4.4; 9.4.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-192,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0228,HMIS-DE-0068,M9,9.5.1,8.5.1; 9.5.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-193,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0229,HMIS-DE-0091,M9,9.5.2,8.5.2; 9.5.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-194,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0230,HMIS-DE-0089,M9,9.5.3,8.5.3; 9.5.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-195,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0231,HMIS-DE-0090,M9,9.5.4,8.5.4; 9.5.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-196,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0232,HMIS-DE-0298,M9,9.6.1,8.6.1; 9.6.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-197,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0233,HMIS-DE-0297,M9,9.6.2,8.6.2; 9.6.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-198,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0234,HMIS-DE-0296,M9,9.6.3,8.6.3; 9.6.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-199,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0235,HMIS-DE-0546,M9,9.6.3.a,8.6.3.a; 9.6.3.a,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-200,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0236,HMIS-DE-0150,M9,9.7.1,8.7.1; 9.7.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-201,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0237,HMIS-DE-0149,M9,9.7.2,8.7.2; 9.7.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-202,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0238,HMIS-DE-0062,M9,9.8.1,8.8.1; 9.8.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-203,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0239,HMIS-DE-0063,M9,9.8.2,8.8.2; 9.8.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-204,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0240,HMIS-DE-0064,M9,9.8.3,8.8.3; 9.7.3; 9.8.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-205,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0241,HMIS-DE-0078,M10,10.1.1,10.1.1,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-206,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0242,HMIS-DE-0070,M10,10.1.2,10.1.2,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-207,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0243,HMIS-DE-0079,M10,10.1.3,10.1.3,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-208,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0244,HMIS-DE-0074,M10,10.1.4,10.1.4,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-209,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0245,HMIS-DE-0077,M10,10.1.5,10.1.5,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
HMIS-CODELINE-STATE-210,HMIS-RPTSCHEMA-STATE-20260901-001,HMIS-RPTCOL-STATE-0246,HMIS-DE-0080,M10,10.1.6,10.1.6,Existing observed code,2026-09-01,Retain as schema-specific occurrence; do not overwrite canonical code history
